timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T22:59:00Z,34.65,30.8,24.1,0.29
2026-06-01T22:59:30Z,31.51,33.6,16.47,0.0
2026-06-01T23:00:00Z,32.83,35.0,6.1,0.52
2026-06-01T23:00:30Z,34.08,46.9,19.96,0.0
2026-06-01T23:01:00Z,30.63,68.9,30.42,0.0
2026-06-01T23:01:30Z,39.48,41.6,23.69,0.0
2026-06-01T23:02:00Z,33.51,43.1,18.86,0.0
2026-06-01T23:02:30Z,30.89,39.9,15.26,0.0
2026-06-01T23:03:00Z,34.42,24.1,22.73,0.78
2026-06-01T23:03:30Z,35.13,32.1,14.93,0.0
2026-06-01T23:04:00Z,48.66,24.7,29.42,0.0
2026-06-01T23:04:30Z,30.99,20.0,21.63,0.0
2026-06-01T23:05:00Z,31.4,50.4,16.72,1.5
2026-06-01T23:05:30Z,38.37,51.0,16.36,0.0
2026-06-01T23:06:00Z,36.6,37.5,13.03,0.0
2026-06-01T23:06:30Z,27.88,20.6,7.26,0.0
2026-06-01T23:07:00Z,33.12,33.6,8.94,1.5
2026-06-01T23:07:30Z,39.77,20.0,14.4,0.68
2026-06-01T23:08:00Z,32.89,52.8,17.93,1.5
2026-06-01T23:08:30Z,31.94,47.5,23.38,0.0
2026-06-01T23:09:00Z,37.24,53.8,13.73,0.35
2026-06-01T23:09:30Z,35.04,20.0,13.11,0.69
2026-06-01T23:10:00Z,30.66,49.6,12.89,0.0
2026-06-01T23:10:30Z,33.88,20.0,9.29,0.65
2026-06-01T23:11:00Z,44.73,36.7,27.57,0.0
2026-06-01T23:11:30Z,31.77,20.0,18.23,0.0
2026-06-01T23:12:00Z,34.69,38.3,12.04,0.0
2026-06-01T23:12:30Z,32.3,27.4,7.28,1.5
2026-06-01T23:13:00Z,32.34,45.0,7.68,0.6
2026-06-01T23:13:30Z,29.17,32.3,9.59,0.0
2026-06-01T23:14:00Z,33.88,20.0,16.5,0.0
2026-06-01T23:14:30Z,39.32,25.3,13.02,1.5
2026-06-01T23:15:00Z,40.24,52.9,13.93,0.0
2026-06-01T23:15:30Z,36.4,30.3,17.62,1.39
2026-06-01T23:16:00Z,28.23,44.4,26.27,0.02
2026-06-01T23:16:30Z,30.01,21.3,22.87,0.0
2026-06-01T23:17:00Z,32.69,59.0,21.43,0.0
2026-06-01T23:17:30Z,28.64,43.9,22.16,0.7
2026-06-01T23:18:00Z,36.52,34.0,14.4,0.0
2026-06-01T23:18:30Z,31.99,20.0,15.05,0.0
2026-06-01T23:19:00Z,35.62,41.4,23.9,0.62
2026-06-01T23:19:30Z,37.72,20.0,15.24,0.0
2026-06-01T23:20:00Z,33.09,46.3,17.45,1.5
2026-06-01T23:20:30Z,30.13,62.1,12.68,1.25
2026-06-01T23:21:00Z,36.41,20.0,6.29,1.5
2026-06-01T23:21:30Z,31.91,48.2,10.65,0.09
2026-06-01T23:22:00Z,36.37,20.0,16.94,0.0
2026-06-01T23:22:30Z,34.28,29.7,30.25,0.0
2026-06-01T23:23:00Z,33.73,50.0,18.78,0.0
2026-06-01T23:23:30Z,36.59,20.0,19.76,0.0
2026-06-01T23:24:00Z,32.67,61.3,12.91,1.29
2026-06-01T23:24:30Z,36.65,20.0,16.29,1.5
2026-06-01T23:25:00Z,31.49,75.6,21.89,0.19
2026-06-01T23:25:30Z,38.71,32.6,14.07,0.51
2026-06-01T23:26:00Z,32.67,39.6,23.88,0.19
2026-06-01T23:26:30Z,30.42,56.5,16.1,0.0
2026-06-01T23:27:00Z,36.64,69.1,18.36,1.5
2026-06-01T23:27:30Z,37.11,41.7,15.25,1.03
2026-06-01T23:28:00Z,32.99,20.0,13.87,0.0
2026-06-01T23:28:30Z,23.91,30.9,10.84,0.0
2026-06-01T23:29:00Z,35.29,43.1,17.13,1.05
2026-06-01T23:29:30Z,33.54,24.6,14.3,0.04
2026-06-01T23:30:00Z,30.42,92.0,20.04,0.3
2026-06-01T23:30:30Z,35.88,62.8,28.55,1.44
2026-06-01T23:31:00Z,33.02,20.0,12.54,0.0
2026-06-01T23:31:30Z,35.13,64.1,22.38,0.56
2026-06-01T23:32:00Z,40.49,20.0,16.53,0.0
2026-06-01T23:32:30Z,30.79,30.8,16.53,1.5
2026-06-01T23:33:00Z,35.35,35.5,23.72,0.1
2026-06-01T23:33:30Z,27.64,39.5,13.97,1.11
2026-06-01T23:34:00Z,27.96,35.0,3.59,0.0
2026-06-01T23:34:30Z,29.32,20.1,9.61,0.83
2026-06-01T23:35:00Z,32.64,31.3,8.79,1.5
2026-06-01T23:35:30Z,31.27,20.0,5.5,0.0
2026-06-01T23:36:00Z,33.45,39.6,14.4,0.0
2026-06-01T23:36:30Z,34.11,35.0,17.85,1.33
2026-06-01T23:37:00Z,36.15,20.0,20.6,1.35
2026-06-01T23:37:30Z,36.36,43.2,20.62,0.0
2026-06-01T23:38:00Z,25.89,22.1,32.69,0.0
2026-06-01T23:38:30Z,33.87,50.2,9.18,0.0
2026-06-01T23:39:00Z,30.89,30.8,29.25,0.02
2026-06-01T23:39:30Z,30.49,60.5,20.03,0.17
2026-06-01T23:40:00Z,38.17,26.5,18.71,0.0
2026-06-01T23:40:30Z,26.1,31.7,23.59,0.0
2026-06-01T23:41:00Z,27.46,53.9,34.54,0.23
2026-06-01T23:41:30Z,39.67,27.8,11.04,0.0
2026-06-01T23:42:00Z,31.5,64.7,24.22,0.7
2026-06-01T23:42:30Z,40.21,43.7,13.13,0.52
2026-06-01T23:43:00Z,35.51,20.0,24.27,0.0
2026-06-01T23:43:30Z,32.38,32.0,18.67,1.13
2026-06-01T23:44:00Z,29.67,37.4,19.75,0.06
2026-06-01T23:44:30Z,25.65,20.0,29.01,0.0
2026-06-01T23:45:00Z,30.79,51.8,21.57,0.0
2026-06-01T23:45:30Z,33.36,57.7,12.32,0.53
2026-06-01T23:46:00Z,31.55,64.2,12.5,0.0
2026-06-01T23:46:30Z,34.45,36.8,26.82,0.0
2026-06-01T23:47:00Z,38.59,20.0,15.6,1.01
2026-06-01T23:47:30Z,37.01,34.0,30.6,0.47
2026-06-01T23:48:00Z,30.54,40.8,16.15,0.0
2026-06-01T23:48:30Z,30.19,64.6,17.35,1.5
2026-06-01T23:49:00Z,24.52,34.5,15.8,0.0
2026-06-01T23:49:30Z,38.51,32.3,36.06,0.0
2026-06-01T23:50:00Z,27.02,27.1,21.98,0.0
2026-06-01T23:50:30Z,35.63,26.8,27.12,0.0
2026-06-01T23:51:00Z,28.5,36.2,23.84,1.33
2026-06-01T23:51:30Z,30.29,48.5,21.72,1.5
2026-06-01T23:52:00Z,28.59,34.2,9.91,0.0
2026-06-01T23:52:30Z,29.61,50.9,13.4,1.0
2026-06-01T23:53:00Z,29.01,35.8,19.21,0.0
2026-06-01T23:53:30Z,28.28,23.4,23.33,0.0
2026-06-01T23:54:00Z,30.41,60.4,17.75,1.5
2026-06-01T23:54:30Z,35.91,34.3,13.31,0.86
2026-06-01T23:55:00Z,36.84,33.9,6.47,0.0
2026-06-01T23:55:30Z,31.96,33.4,25.0,0.0
2026-06-01T23:56:00Z,25.82,33.7,23.96,0.61
2026-06-01T23:56:30Z,33.8,20.0,28.23,0.04
2026-06-01T23:57:00Z,31.81,21.4,22.5,0.07
2026-06-01T23:57:30Z,29.68,28.3,23.38,1.5
2026-06-01T23:58:00Z,37.4,72.8,11.65,0.26
2026-06-01T23:58:30Z,31.16,42.2,22.7,0.0
2026-06-01T23:59:00Z,38.33,53.6,14.7,0.89
2026-06-01T23:59:30Z,30.69,25.9,13.59,0.0
